Zona;Localidade;Bairro;Nr Local;Local de Votação;Endereço;Seção;Agregadas;Qtd Aptos
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;2; ;235
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;3; ;236
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;4; ;237
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;5; ;236
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;6; ;237
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;7; ;235
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;8; ;235
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;9; ;237
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;110; ;236
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;122; ;232
4;SÃO JOÃO DA BALIZA;INDUSTRIAL;1023;E.P.M. DARCY PEDROSO DA SILVA;RUA SÃO DOMINGOS, S/N, SEDE, TEL. 3235 1353;129; ;223
4;SÃO JOÃO DA BALIZA;MANOEL BEZERRA;1040;E.P.E. FRANCISCO RICARDO DE MACEDO;RUA DEP. EDUARDO MAGALHAES, S/N, SEDE;10; ;222
4;SÃO JOÃO DA BALIZA;MANOEL BEZERRA;1040;E.P.E. FRANCISCO RICARDO DE MACEDO;RUA DEP. EDUARDO MAGALHAES, S/N, SEDE;72; ;223
4;SÃO JOÃO DA BALIZA;MANOEL BEZERRA;1040;E.P.E. FRANCISCO RICARDO DE MACEDO;RUA DEP. EDUARDO MAGALHAES, S/N, SEDE;79; ;223
4;SÃO JOÃO DA BALIZA;MANOEL BEZERRA;1040;E.P.E. FRANCISCO RICARDO DE MACEDO;RUA DEP. EDUARDO MAGALHAES, S/N, SEDE;93; ;224
4;SÃO JOÃO DA BALIZA;RURAL;1031;E.P.E CRISTOVAO COLOMBO;VICINAL 29, KM 15, S/N, INTERIOR;61; ;282
4;SÃO JOÃO DA BALIZA;UNIVERSO;1082;SESC - SERVIÇO SOCIAL DO COMÉRCIO;AV. SÃO CRISTÓVÃO, S/N - TEL. 95 3235 1305;91; ;211
4;SÃO JOÃO DA BALIZA;UNIVERSO;1082;SESC - SERVIÇO SOCIAL DO COMÉRCIO;AV. SÃO CRISTÓVÃO, S/N - TEL. 95 3235 1305;101; ;209
4;SÃO JOÃO DA BALIZA;UNIVERSO;1082;SESC - SERVIÇO SOCIAL DO COMÉRCIO;AV. SÃO CRISTÓVÃO, S/N - TEL. 95 3235 1305;130; ;205
4;SÃO LUIZ;CENTRO;1015;ESCOLA MUNICIPAL SENADOR HÉLIO CAMPOS;AV. BOA VISTA, S/N, TEL. 3537 1305;27;28 - 29;325
4;SÃO LUIZ;CENTRO;1015;ESCOLA MUNICIPAL SENADOR HÉLIO CAMPOS;AV. BOA VISTA, S/N, TEL. 3537 1305;43;47 - 82;323
4;SÃO LUIZ;CENTRO;1015;ESCOLA MUNICIPAL SENADOR HÉLIO CAMPOS;AV. BOA VISTA, S/N, TEL. 3537 1305;116;85;214
4;SÃO LUIZ;CENTRO;1163;E.P.E. JOAO RODRIGUES DA SILVA;AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309;21; ;290
4;SÃO LUIZ;CENTRO;1163;E.P.E. JOAO RODRIGUES DA SILVA;AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309;22; ;291
4;SÃO LUIZ;CENTRO;1163;E.P.E. JOAO RODRIGUES DA SILVA;AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309;83;132;340
4;SÃO LUIZ;CENTRO;1163;E.P.E. JOAO RODRIGUES DA SILVA;AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309;94; ;293
4;SÃO LUIZ;CENTRO;1163;E.P.E. JOAO RODRIGUES DA SILVA;AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309;124; ;291
4;SÃO LUIZ;CENTRO;1171;PREDIO DO FORUM;AV. ATALIBA GOMES DE LAIA, 100;73; ;289
4;SÃO LUIZ;PRES CASTELO BRANCO;1031;E.P.E. PROFº ALAN KARDEC DANTAS HADDAD;AV. MACAPÁ, S/N, TEL. 3537 1330;23; ;273
4;SÃO LUIZ;PRES CASTELO BRANCO;1031;E.P.E. PROFº ALAN KARDEC DANTAS HADDAD;AV. MACAPÁ, S/N, TEL. 3537 1330;24; ;276
4;SÃO LUIZ;PRES CASTELO BRANCO;1031;E.P.E. PROFº ALAN KARDEC DANTAS HADDAD;AV. MACAPÁ, S/N, TEL. 3537 1330;25; ;279
4;SÃO LUIZ;PRES CASTELO BRANCO;1031;E.P.E. PROFº ALAN KARDEC DANTAS HADDAD;AV. MACAPÁ, S/N, TEL. 3537 1330;26; ;272
4;SÃO LUIZ;PRES CASTELO BRANCO;1031;E.P.E. PROFº ALAN KARDEC DANTAS HADDAD;AV. MACAPÁ, S/N, TEL. 3537 1330;51; ;277
4;SÃO LUIZ;PRES CASTELO BRANCO;1031;E.P.E. PROFº ALAN KARDEC DANTAS HADDAD;AV. MACAPÁ, S/N, TEL. 3537 1330;128;90;302
4;SÃO LUIZ;RURAL;1147;E.P.E. SANTELINA CRUZ;VICINAL 26, KM 50, INTERIOR;56; ;266
4;SÃO LUIZ;RURAL;1147;E.P.E. SANTELINA CRUZ;VICINAL 26, KM 50, INTERIOR;127; ;268
4;SÃO LUIZ;RURAL;1155;ALDEIA DO RIO ANAUA;ALDEIA DO RIO ANAUA S/N INTERIOR;67; ;171
4;SÃO LUIZ;VILA MODERNA;1201;E.P.E. DARCY RIBEIRO;ROD. BR-210, INTERIOR;38; ;241
4;SÃO LUIZ;VILA MODERNA;1201;E.P.E. DARCY RIBEIRO;ROD. BR-210, INTERIOR;39; ;236
4;SÃO LUIZ;VILA MODERNA;1201;E.P.E. DARCY RIBEIRO;ROD. BR-210, INTERIOR;52; ;236
4;SÃO LUIZ;VILA MODERNA;1201;E.P.E. DARCY RIBEIRO;ROD. BR-210, INTERIOR;87; ;240
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;317; ;334
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;360; ;343
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;386; ;337
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;408; ;331
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;434; ;326
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;470; ;337
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;472; ;327
5;BOA VISTA;ALVORADA;2011;RUJANE SEVERIANO DOS SANTOS  E.M.;RUA EUCLIDES GOMES DA SILVA, S/N;660; ;287
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;318; ;354
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;331; ;351
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;356; ;361
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;368; ;355
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;375; ;353
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;383; ;358
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;393; ;347
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;407; ;355
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;443; ;353
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;468; ;347
5;BOA VISTA;CIDADE SATÉLITE;2038;PROFESSORA GLEMÍRIA GONZAGA ANDRADE E.M.;AV DO SOL, 395 - 3627-4579;624; ;352
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;440; ;346
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;453; ;346
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;609; ;341
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;621; ;354
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;631; ;339
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;657; ;345
5;BOA VISTA;CIDADE SATÉLITE;2232;PROFESSORA ANA SANDRA NASCIMENTO QUEIROZ E. E.;AV. CONSOLAÇÃO DE MATOS, 184;679; ;296
5;BOA VISTA;CIDADE SATÉLITE;2267;IRMÃ TEREZA PARODI C.M.E.;AV. JARDIM, N 802, VILA JARDIM;638; ;345
5;BOA VISTA;CIDADE SATÉLITE;2267;IRMÃ TEREZA PARODI C.M.E.;AV. JARDIM, N 802, VILA JARDIM;656; ;348
5;BOA VISTA;CIDADE SATÉLITE;2267;IRMÃ TEREZA PARODI C.M.E.;AV. JARDIM, N 802, VILA JARDIM;674; ;344
5;BOA VISTA;DR. AIRTON ROCHA;2240;LAUCIDES INÁCIO DE OLIVEIRA E. M.;AV A, S/N  - BAIRRO DR. AIRTON ROCHA - CONJ. PEROLA;441; ;343
5;BOA VISTA;DR. AIRTON ROCHA;2240;LAUCIDES INÁCIO DE OLIVEIRA E. M.;AV A, S/N  - BAIRRO DR. AIRTON ROCHA - CONJ. PEROLA;450; ;341
5;BOA VISTA;DR. AIRTON ROCHA;2240;LAUCIDES INÁCIO DE OLIVEIRA E. M.;AV A, S/N  - BAIRRO DR. AIRTON ROCHA - CONJ. PEROLA;618;680;431
5;BOA VISTA;DR. AIRTON ROCHA;2240;LAUCIDES INÁCIO DE OLIVEIRA E. M.;AV A, S/N  - BAIRRO DR. AIRTON ROCHA - CONJ. PEROLA;632; ;343
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;122; ;320
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;123; ;320
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;124; ;331
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;125; ;327
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;126; ;332
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;262; ;332
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;330; ;326
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;366; ;334
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;389; ;327
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;394; ;315
5;BOA VISTA;DR. SILVIO BOTELHO;1481;DR. ULYSSES GUIMARAES E.E.;RUA JERUSALEM 833 - 3626 2117;626; ;127
5;BOA VISTA;DR. SILVIO BOTELHO;2070;CRECHE TIA LINDA;RUA VEREADOR WALDEMAR GOMES, 722 - 3628-8187;314; ;349
5;BOA VISTA;DR. SILVIO BOTELHO;2070;CRECHE TIA LINDA;RUA VEREADOR WALDEMAR GOMES, 722 - 3628-8187;352; ;351
5;BOA VISTA;DR. SILVIO BOTELHO;2070;CRECHE TIA LINDA;RUA VEREADOR WALDEMAR GOMES, 722 - 3628-8187;380; ;343
5;BOA VISTA;DR. SILVIO BOTELHO;2070;CRECHE TIA LINDA;RUA VEREADOR WALDEMAR GOMES, 722 - 3628-8187;439; ;343
5;BOA VISTA;DR. SILVIO BOTELHO;2070;CRECHE TIA LINDA;RUA VEREADOR WALDEMAR GOMES, 722 - 3628-8187;625; ;347
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;14; ;326
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;15; ;330
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;108; ;329
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;109; ;329
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;110; ;331
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;111; ;327
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;112; ;322
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;245; ;330
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;302; ;328
5;BOA VISTA;DR. SILVIO LEITE;1457;SENADOR HELIO DA COSTA CAMPOS E.E.;RUA FRANCISCA ANA CLETO DA SILVA, 567;329; ;329
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;140; ;330
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;141; ;334
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;142; ;330
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;143; ;332
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;233; ;332
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;340; ;335
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;448; ;320
5;BOA VISTA;DR. SILVIO LEITE;1520;ANTONIA COELHO DE LUCENA E.E.;RUA VICENTE TAVARES, 539;658; ;266
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;24; ;337
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;169; ;356
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;170; ;343
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;171; ;361
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;210; ;338
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;250; ;335
5;BOA VISTA;DR. SILVIO LEITE;1589;E. M. DOUTOR SILVIO LEITE;RUA WOLTER FORTE CASTELO BRANCO, 651;655; ;232
5;BOA VISTA;DR. SILVIO LEITE;1910;PROFESSORA AMAZONA DE OLIVEIRA MONTEIRO E. M.;RUA C-35, 623 - 3627-4470;249; ;326
5;BOA VISTA;DR. SILVIO LEITE;1910;PROFESSORA AMAZONA DE OLIVEIRA MONTEIRO E. M.;RUA C-35, 623 - 3627-4470;364; ;342
5;BOA VISTA;DR. SILVIO LEITE;1910;PROFESSORA AMAZONA DE OLIVEIRA MONTEIRO E. M.;RUA C-35, 623 - 3627-4470;390; ;336
5;BOA VISTA;DR. SILVIO LEITE;1910;PROFESSORA AMAZONA DE OLIVEIRA MONTEIRO E. M.;RUA C-35, 623 - 3627-4470;412; ;335
5;BOA VISTA;DR. SILVIO LEITE;1910;PROFESSORA AMAZONA DE OLIVEIRA MONTEIRO E. M.;RUA C-35, 623 - 3627-4470;436; ;334
5;BOA VISTA;DR. SILVIO LEITE;1910;PROFESSORA AMAZONA DE OLIVEIRA MONTEIRO E. M.;RUA C-35, 623 - 3627-4470;659; ;101
5;BOA VISTA;DR. SILVIO LEITE;2224;ESTRELINHA MÁGICA E.M.;RUA EXPEDITO FRANCISCO DA SILVA, 910;430; ;243
5;BOA VISTA;DR. SILVIO LEITE;2224;ESTRELINHA MÁGICA E.M.;RUA EXPEDITO FRANCISCO DA SILVA, 910;463; ;246
5;BOA VISTA;GOV. AQUILINO M. DUARTE;2100;JARDIM DAS COPAIBAS E. M.;RUA ADALBERTO PENTEADO DUARTE, 440 - 3628-4840;323;458;272
5;BOA VISTA;JARDIM BELA VISTA;2291;ZACARIAS ASSUNÇÃO RIBEIRO ARAÚJO E.M.;RUA RIO VERDE, 727;640; ;309
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;32; ;327
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;222; ;327
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;287; ;320
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;334; ;317
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;363; ;312
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;475; ;314
5;BOA VISTA;JARDIM EQUATORIAL;1198;SENADOR DARCY RIBEIRO E.M.;AVENIDA SANTO ANTONIO, 1138 - 3627-8402;651; ;204
5;BOA VISTA;JARDIM EQUATORIAL;1201;VOVÓ EURIDES E..M.;RUA LUIS REIS CRISTO, 1160;33;666;386
5;BOA VISTA;JARDIM EQUATORIAL;1201;VOVÓ EURIDES E..M.;RUA LUIS REIS CRISTO, 1160;381; ;336
5;BOA VISTA;JARDIM EQUATORIAL;1201;VOVÓ EURIDES E..M.;RUA LUIS REIS CRISTO, 1160;406; ;328
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;127; ;331
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;128; ;331
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;129; ;332
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;130; ;321
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;235; ;330
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;284; ;338
5;BOA VISTA;JARDIM EQUATORIAL;1490;E. M. PRÓ INFÂNCIA ÁUREA DE HOLANDA;NA TRAVESSA DOS MACUXIS, S/N ;671; ;160
5;BOA VISTA;JARDIM EQUATORIAL;2135;HILDA FRANCO DE SOUZA E.M.;RUA LATITUDINAL, 259 - CONJUNTO CRUVIANA - 3625-3969;397; ;296
5;BOA VISTA;JARDIM EQUATORIAL;2135;HILDA FRANCO DE SOUZA E.M.;RUA LATITUDINAL, 259 - CONJUNTO CRUVIANA - 3625-3969;438; ;307
5;BOA VISTA;JARDIM EQUATORIAL;2135;HILDA FRANCO DE SOUZA E.M.;RUA LATITUDINAL, 259 - CONJUNTO CRUVIANA - 3625-3969;476; ;301
5;BOA VISTA;JARDIM TROPICAL;2143;JUSLANY DE SOUZA FLORES E.M.;RUA 08, 289;399; ;355
5;BOA VISTA;JARDIM TROPICAL;2143;JUSLANY DE SOUZA FLORES E.M.;RUA 08, 289;460; ;352
5;BOA VISTA;JARDIM TROPICAL;2143;JUSLANY DE SOUZA FLORES E.M.;RUA 08, 289;653; ;311
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;189; ;356
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;190; ;361
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;191; ;362
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;192; ;359
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;193; ;361
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;220; ;360
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;246; ;363
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;265; ;361
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;274; ;365
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;291; ;358
5;BOA VISTA;LAURA MOREIRA;1643;INSTITUTO FEDERAL-IFRR - CAMPUS ZONA OESTE;RUA PROFESSOR NONATO CHACON, 1976 ;622; ;358
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;271; ;368
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;295; ;353
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;315; ;311
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;325; ;350
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;359; ;365
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;384; ;362
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;416; ;361
