address_components,formatted_address,partial_match,place_id,types,geometry.bounds.northeast.lat,geometry.bounds.northeast.lng,geometry.bounds.southwest.lat,geometry.bounds.southwest.lng,geometry.location.lat,geometry.location.lng,geometry.location_type,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,former_id,maps_query,plus_code.compound_code,plus_code.global_code
"[{'long_name': 'Jundiá', 'short_name': 'Jundiá', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Alagoas', 'short_name': 'AL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '57965-000', 'short_name': '57965-000', 'types': ['postal_code']}]","Jundiá - State of Alagoas, 57965-000, Brazil",True,ChIJqT7Hmym-AAcRtKXMwafsIP8,"['administrative_area_level_2', 'political']",-8.905251,-35.4538833,-9.0174167,-35.5907911,-8.9404515,-35.5557206,APPROXIMATE,-8.905251,-35.4538833,-9.0174167,-35.5907911,74,"ESCOLA EST. PROFESSOR LEOPOLDO CAMPELO,BR 174 KM 72, S/N, JUNDIÁ, RORAINÓPOLIS,DISTRITO DE JUNDIÁ,RORAINÓPOLIS,RR",,
"[{'long_name': '97PX+5F5', 'short_name': '97PX+5F5', 'types': ['plus_code']}, {'long_name': 'Santana', 'short_name': 'Santana', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","97PX+5F5 - Santana, Boa Vista - RR, Brazil",True,ChIJbzyVn8WFlI0RvzpRqjPYPbI,"['establishment', 'point_of_interest']",,,,,3.3853417,-60.70126,GEOMETRIC_CENTER,3.386690680291502,-60.69991101970849,3.383992719708498,-60.7026089802915,75,"ALBINO TAVARES E.E.,BR 174, KM 35, PA NOVA AMAZONIA (FAZENDA BAMERINDUS),RURAL,BOA VISTA,RR",,
"[{'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Boa Vista - State of Roraima, Brazil",True,ChIJZesdm3Vvk40RsMAfXmNRZ0I,"['establishment', 'point_of_interest', 'school']",,,,,3.0703417,-60.81313660000001,GEOMETRIC_CENTER,3.071738130291501,-60.81172901970849,3.069040169708498,-60.81442698029149,75,"ALBINO TAVARES E.E.,BR 174, KM 35, PA NOVA AMAZONIA (FAZENDA BAMERINDUS),RURAL,BOA VISTA,RR","35CP+4P São Salvador, Boa Vista - RR, Brazil",67MX35CP+4P
"[{'long_name': '214', 'short_name': '214', 'types': ['street_number']}, {'long_name': 'Rua Floriano Peixoto', 'short_name': 'R. Floriano Peixoto', 'types': ['route']}, {'long_name': 'Centro', 'short_name': 'Centro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69301-320', 'short_name': '69301-320', 'types': ['postal_code']}]","R. Floriano Peixoto, 214 - Centro, Boa Vista - RR, 69301-320, Brazil",True,ChIJYU9Yr9H8v40RsAs3npZFwuY,"['establishment', 'point_of_interest']",,,,,2.8166635,-60.6669904,ROOFTOP,2.817967280291501,-60.66557896970851,2.815269319708498,-60.66827693029151,75,"ALBINO TAVARES E.E.,BR 174, KM 35, PA NOVA AMAZONIA (FAZENDA BAMERINDUS),RURAL,BOA VISTA,RR","R88M+M6 Centro, Boa Vista - RR, Brazil",67JXR88M+M6
"[{'long_name': 'Caroebe', 'short_name': 'Caroebe', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69378-000', 'short_name': '69378-000', 'types': ['postal_code']}]","Caroebe - State of Roraima, 69378-000, Brazil",True,ChIJJ7o8xYxaiY0RX5fyoJWbEoI,"['administrative_area_level_2', 'political']",1.6265735,-58.891969,0.2635101,-59.8210587,0.8807168999999999,-59.6960126,APPROXIMATE,1.6265735,-58.891969,0.2635101,-59.8210587,76,"E.P.E. CLOVIS NOVA DA COSTA TEL. 021 95 4400 7206,BR 210 KM 118 INTERIOR,RURAL,CAROEBE,RR",,
"[{'long_name': 'Clovis', 'short_name': 'Clovis', 'types': ['locality', 'political']}, {'long_name': 'Curry County', 'short_name': 'Curry County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'New Mexico', 'short_name': 'NM', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United States', 'short_name': 'US', 'types': ['country', 'political']}, {'long_name': '88101', 'short_name': '88101', 'types': ['postal_code']}]","Clovis, NM 88101, USA",True,ChIJERANc37eAocRP1vRsKI7dzY,"['locality', 'political']",34.532174,-103.134624,34.375698,-103.2623629,34.4047987,-103.2052272,APPROXIMATE,34.532174,-103.134624,34.375698,-103.2623629,76,"E.P.E. CLOVIS NOVA DA COSTA TEL. 021 95 4400 7206,BR 210 KM 118 INTERIOR,RURAL,CAROEBE,RR",,
"[{'long_name': 'km 20', 'short_name': 'km 20', 'types': ['street_number']}, {'long_name': 'BR-432', 'short_name': 'BR-432', 'types': ['route']}, {'long_name': 'Vila São José', 'short_name': 'Vila São José', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Cantá', 'short_name': 'Cantá', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69390-000', 'short_name': '69390-000', 'types': ['postal_code']}]","BR-432, km 20 - Vila São José, Cantá - RR, 69390-000, Brazil",True,ChIJ0SEDqekLjY0RZP9BO1fQfgA,"['establishment', 'food', 'point_of_interest', 'restaurant']",,,,,1.8674834,-60.5827155,ROOFTOP,1.868876480291502,-60.58128951970849,1.866178519708498,-60.5839874802915,77,"BARBOSA DE ALENCAR E.E,BR 432, KM 20 - VILA SÃO JOSÉ DO BARAUANA,RURAL,CANTÁ,RR",,67HXVC88+XW
"[{'long_name': 'State of Pará', 'short_name': 'PA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","State of Pará, Brazil",True,ChIJlwksrJn5iJIRCvNV5z7IXjE,"['administrative_area_level_1', 'political']",2.6271605,-46.0614248,-9.8411534,-58.8983284,-6.207102,-52.70279559999999,APPROXIMATE,2.6271605,-46.0614248,-9.8411534,-58.8983284,78,"MANOEL REINALDO MONTEIRO BRITO E. M.,BR-174, S/N,CAROLINA DO NORTE (PA ITÃ),CARACARAÍ,RR",,
"[{'long_name': 'North Carolina', 'short_name': 'NC', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United States', 'short_name': 'US', 'types': ['country', 'political']}]","North Carolina, USA",True,ChIJgRo4_MQfVIgRGa4i6fUwP60,"['administrative_area_level_1', 'political']",36.5881371,-75.400119,33.752878,-84.321821,35.7595731,-79.01929969999999,APPROXIMATE,36.5881371,-75.400119,33.752878,-84.321821,78,"MANOEL REINALDO MONTEIRO BRITO E. M.,BR-174, S/N,CAROLINA DO NORTE (PA ITÃ),CARACARAÍ,RR",,
"[{'long_name': 'Caracaraí', 'short_name': 'Caracaraí', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69360-000', 'short_name': '69360-000', 'types': ['postal_code']}]","Caracaraí - State of Roraima, 69360-000, Brazil",True,ChIJ97hg8OQ5jY0Rj6mORpoz1cc,"['administrative_area_level_2', 'political']",2.0256346,-59.41794170000001,-1.401745,-62.7363494,1.8225091,-61.1265406,APPROXIMATE,2.0256346,-59.41794170000001,-1.401745,-62.7363494,78,"MANOEL REINALDO MONTEIRO BRITO E. M.,BR-174, S/N,CAROLINA DO NORTE (PA ITÃ),CARACARAÍ,RR",,
"[{'long_name': 'Caracaraí', 'short_name': 'Caracaraí', 'types': ['locality', 'political']}, {'long_name': 'Caracaraí', 'short_name': 'Caracaraí', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69360-000', 'short_name': '69360-000', 'types': ['postal_code']}]","Caracaraí, State of Roraima, 69360-000, Brazil",True,ChIJkSWpfN05jY0RA0Zf-kmc_ec,"['locality', 'political']",1.8390358,-61.1148834,1.7963136,-61.1422633,1.822514,-61.1265436,APPROXIMATE,1.8390358,-61.1148834,1.7963136,-61.1422633,78,"MANOEL REINALDO MONTEIRO BRITO E. M.,BR-174, S/N,CAROLINA DO NORTE (PA ITÃ),CARACARAÍ,RR",,
"[{'long_name': 'State of Santa Catarina', 'short_name': 'SC', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","State of Santa Catarina, Brazil",True,ChIJ-f9SwCVN2ZQRK6t_7YB1Jys,"['administrative_area_level_1', 'political']",-25.9558419,-48.3278752,-29.3550659,-53.837348,-26.928572,-49.36531489999999,APPROXIMATE,-25.9558419,-48.3278752,-29.3550659,-53.837348,79,"SANTA CATARINA E.E.,BR-432, CONFIANCA III - VILA SANTA RITA,RURAL,CANTÁ,RR",,
"[{'long_name': 'Vila Santa Rita', 'short_name': 'Vila Santa Rita', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Itapevi', 'short_name': 'Itapevi', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'São Paulo', 'short_name': 'SP', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Vila Santa Rita, Itapevi - SP, Brazil",True,ChIJg5AI9XIGz5QRkfdb1ucny7U,"['political', 'sublocality', 'sublocality_level_1']",-23.5476882,-46.952377,-23.5590914,-46.9651514,-23.5539041,-46.95986689999999,APPROXIMATE,-23.5476882,-46.952377,-23.5590914,-46.9651514,79,"SANTA CATARINA E.E.,BR-432, CONFIANCA III - VILA SANTA RITA,RURAL,CANTÁ,RR",,
"[{'long_name': 'Cantá', 'short_name': 'Cantá', 'types': ['locality', 'political']}, {'long_name': 'Cantá', 'short_name': 'Cantá', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69390-000', 'short_name': '69390-000', 'types': ['postal_code']}]","Cantá, RR, 69390-000, Brazil",True,ChIJ27OOI5f4ko0RSJDqULBq2mQ,"['locality', 'political']",2.6154252,-60.5969811,2.6074941,-60.6085253,2.6101143,-60.6010943,APPROXIMATE,2.6154252,-60.5969811,2.6074941,-60.6085253,79,"SANTA CATARINA E.E.,BR-432, CONFIANCA III - VILA SANTA RITA,RURAL,CANTÁ,RR",,
"[{'long_name': 'Cantá', 'short_name': 'Cantá', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69390-000', 'short_name': '69390-000', 'types': ['postal_code']}]","Cantá - State of Roraima, 69390-000, Brazil",True,ChIJYbHpbRSIko0RPjr_3DTlQAI,"['administrative_area_level_2', 'political']",2.8849078,-60.14941320000001,1.7063476,-61.0529922,2.6101056,-60.6011329,APPROXIMATE,2.8849078,-60.14941320000001,1.7063476,-61.0529922,79,"SANTA CATARINA E.E.,BR-432, CONFIANCA III - VILA SANTA RITA,RURAL,CANTÁ,RR",,
"[{'long_name': 'Caracaraí', 'short_name': 'Caracaraí', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69360-000', 'short_name': '69360-000', 'types': ['postal_code']}]","Caracaraí - State of Roraima, 69360-000, Brazil",True,ChIJ97hg8OQ5jY0Rj6mORpoz1cc,"['administrative_area_level_2', 'political']",2.0256346,-59.41794170000001,-1.401745,-62.7363494,1.8225091,-61.1265406,APPROXIMATE,2.0256346,-59.41794170000001,-1.401745,-62.7363494,80,"SEBASTIÃO BENICIO DA SILVA E.,BR-432/RR-170, KM 75, 400-7204,V. DO ITÃ (KM 75),CARACARAÍ,RR",,
"[{'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['locality', 'political']}, {'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69358-000', 'short_name': '69358-000', 'types': ['postal_code']}]","Uiramutã, RR, 69358-000, Brazil",True,ChIJlWwxwWAWvo0Rjyktwi3DPSQ,"['locality', 'political']",,,,,4.5953705,-60.1619529,APPROXIMATE,4.596719480291502,-60.16060391970849,4.594021519708498,-60.16330188029151,81,"ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA,CENTRO,CENTRO,UIRAMUTÃ,RR",,
"[{'long_name': 'Maturuca', 'short_name': 'Maturuca', 'types': ['locality', 'political']}, {'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69358-000', 'short_name': '69358-000', 'types': ['postal_code']}]","Maturuca, Uiramutã - RR, 69358-000, Brazil",True,ChIJu46aYw4cvo0RHy530N74IVo,"['locality', 'political']",,,,,4.4658584,-60.0995651,APPROXIMATE,4.467207380291502,-60.09821611970849,4.464509419708498,-60.1009140802915,82,"ESCOLA ESTADUAL INDÍGENA JOSÉ ALAMANO,CENTRO REGIONAL MATURUCA, S/N,MATURUCA,UIRAMUTÃ,RR",,
"[{'long_name': 'Caju', 'short_name': 'Caju', 'types': ['locality', 'political']}, {'long_name': 'Bonfim', 'short_name': 'Bonfim', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69380-000', 'short_name': '69380-000', 'types': ['postal_code']}]","Caju, Bonfim - RR, 69380-000, Brazil",True,ChIJKdLdYAEhlI0RJ-JOCZgE4lw,"['locality', 'political']",,,,,3.5595806,-59.87930179999999,APPROXIMATE,3.560929580291502,-59.87795281970849,3.558231619708498,-59.8806507802915,83,"COMPLEXO CAJU E.M.,COMPLEXO CAJU,COMPLEXO CAJU,BONFIM,RR",,
"[{'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69358-000', 'short_name': '69358-000', 'types': ['postal_code']}]","Uiramutã - State of Roraima, 69358-000, Brazil",True,ChIJwR0zbBEhvo0Rgn4G-hCvS9E,"['establishment', 'point_of_interest']",,,,,4.4309272,-60.2299328,GEOMETRIC_CENTER,4.432845930291503,-60.2283782197085,4.430147969708498,-60.23107618029151,84,"EE INDIGENA KO'KO ISABEL MACUXI,COMUINIDADE INDIGENA ENSEADA,RURAL,UIRAMUTÃ,RR","CQJC+92 Pedra Branca, Uiramutã - RR, Brazil",67PXCQJC+92
"[{'long_name': 'RR-319', 'short_name': 'RR-319', 'types': ['route']}, {'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69358-000', 'short_name': '69358-000', 'types': ['postal_code']}]","RR-319, Uiramutã - RR, 69358-000, Brazil",True,ChIJiakXLwkhvo0RMLblIr39GLI,"['establishment', 'point_of_interest', 'school']",,,,,4.4326064,-60.2296617,GEOMETRIC_CENTER,4.433738730291503,-60.2283909197085,4.431040769708498,-60.2310888802915,84,"EE INDIGENA KO'KO ISABEL MACUXI,COMUINIDADE INDIGENA ENSEADA,RURAL,UIRAMUTÃ,RR","CQMC+24 Pedra Branca, Uiramutã - RR, Brazil",67PXCQMC+24
"[{'long_name': 'Amajari', 'short_name': 'Amajari', 'types': ['locality', 'political']}, {'long_name': 'Amajari', 'short_name': 'Amajari', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69343-000', 'short_name': '69343-000', 'types': ['postal_code']}]","Amajari, RR, 69343-000, Brazil",True,ChIJBaWrnHUz640Rzt8BgAC3H1Y,"['locality', 'political']",,,,,3.6542857,-61.4191455,APPROXIMATE,3.655634680291502,-61.4177965197085,3.652936719708498,-61.42049448029151,85,"ESCOLA ESTADUAL INDIGENA PROFESSORA MARIA LUIZA DA SILVA,COMUNIDADE  LEAO DE OURO - INTERIOR,RURAL,AMAJARI,RR",,
"[{'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['locality', 'political']}, {'long_name': 'Uiramutã', 'short_name': 'Uiramutã', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69358-000', 'short_name': '69358-000', 'types': ['postal_code']}]","Uiramutã, RR, 69358-000, Brazil",True,ChIJlWwxwWAWvo0Rjyktwi3DPSQ,"['locality', 'political']",,,,,4.5953705,-60.1619529,APPROXIMATE,4.596719480291502,-60.16060391970849,4.594021519708498,-60.16330188029151,86,"SALES INGARICO E.E.,COMUNIDADE DO MANALAI,RURAL,UIRAMUTÃ,RR",,
"[{'long_name': 'Serra da Moça', 'short_name': 'Serra da Moça', 'types': ['establishment', 'point_of_interest']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Serra da Moça, Boa Vista - RR, Brazil",True,ChIJNzjXNDl9k40R4U0KM609xiE,"['establishment', 'point_of_interest', 'school', 'secondary_school']",,,,,3.2310952,-60.69339739999999,GEOMETRIC_CENTER,3.232522830291502,-60.69144656970848,3.229824869708498,-60.6941445302915,87,"ADOLFO RAMIRO LEVI E. E. INDÍGENA,COMUNIDADE IDIGENA SERRA DA MOÇA,RURAL,BOA VISTA,RR","68J4+CJ Murupu, Boa Vista - RR, Brazil",67MX68J4+CJ
"[{'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['locality', 'political']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Boa Vista, State of Roraima, Brazil",True,ChIJ26Sqy8oFk40RRV_XqcdlLrc,"['locality', 'political']",2.8686558,-60.6236814,2.7457422,-60.7694416,2.8206339,-60.6737553,APPROXIMATE,2.8686558,-60.6236814,2.7457422,-60.7694416,87,"ADOLFO RAMIRO LEVI E. E. INDÍGENA,COMUNIDADE IDIGENA SERRA DA MOÇA,RURAL,BOA VISTA,RR",,
"[{'long_name': 'Serra da Moça', 'short_name': 'Serra da Moça', 'types': ['establishment', 'point_of_interest']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Serra da Moça, Boa Vista - RR, Brazil",True,ChIJJYc0Q3B9k40RsVwQhM9hmZw,"['establishment', 'point_of_interest']",,,,,3.2138816,-60.685381,GEOMETRIC_CENTER,3.215220030291502,-60.68406526970849,3.212522069708498,-60.6867632302915,87,"ADOLFO RAMIRO LEVI E. E. INDÍGENA,COMUNIDADE IDIGENA SERRA DA MOÇA,RURAL,BOA VISTA,RR","6877+HR Murupu, Boa Vista - RR, Brazil",67MX6877+HR
"[{'long_name': 'Araça da Serra - Normandia', 'short_name': 'Araça da Serra - Normandia', 'types': ['campground', 'establishment', 'lodging', 'park', 'point_of_interest']}, {'long_name': '5HF6+52', 'short_name': '5HF6+52', 'types': ['plus_code']}, {'long_name': 'Normandia', 'short_name': 'Normandia', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69355-000', 'short_name': '69355-000', 'types': ['postal_code']}]","5HF6+52 Araça da Serra - Normandia, Normandia - RR, 69355-000, Brazil",True,ChIJHVQZ9QGZlY0R-5pBk7MkWIo,"['campground', 'establishment', 'lodging', 'park', 'point_of_interest']",,,,,4.1729506,-60.4399052,GEOMETRIC_CENTER,4.174299580291502,-60.43855621970849,4.171601619708498,-60.4412541802915,88,"ÍNDIO GUSTAVO ALFREDO E.E.,COMUNIDADE INDIGENA ARAÇÁ DA SERRA,RURAL,NORMANDIA,RR",,
